지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 나타난날(yyyymmdd),최고기온(°C),최고기온 나타난날(yyyymmdd),평균최저기온(°C),평균최고기온(°C),평균 해면기압(hPa),합계 강수량(mm),일 최다 강수량(mm),일 최다 강수량 나타난날(yyyymmdd),평균 상대습도(%),합계 일조시간(hr),일조율(%),합계 일사량(MJ/m2),평균 풍속(m/s),최다 풍향(16방위),합계 소형 증발량(mm),합계 대형 증발량(mm)
261,해남,2012,13.2,-10.7,20120126,36,20120801,8.5,18.3,1015.9,1695.4,183,20120828,74.9,1983.2,44.47,,2.2,290,,
261,해남,2013,13.7,-12.1,20130111,36.9,20130810,8.6,19.3,1016.3,1077.7,90,20130824,72.3,2091.5,47,,2.1,290,,
261,해남,2014,13.7,-13,20141219,33.6,20140731,8.7,19,1016.5,1173.1,150.5,20140802,73.6,1994.5,44.82,,2.1,290,,
261,해남,2015,13.9,-7.4,20150214,34.1,20150808,9,19.2,1016.4,1157.8,137.2,20150712,78.4,2049.3,46.05,0,2,290,,
261,해남,2016,14,-9.8,20160124,37.1,20160811,9.1,19.4,1016.4,1360.2,93.6,20160917,75.8,2104.5,47.19,,2.2,290,,
261,해남,2017,13.4,-10.4,20170128,37.2,20170806,7.6,19.5,1016.7,725.3,86.1,20171001,70.3,2374.1,53.35,,2,290,,
261,해남,2018,13.2,-14,20180112,36.6,20180727,7.9,19,1016.9,1297.1,157.8,20180823,75.1,2288.8,51.43,,2.1,290,,
261,해남,2019,13.2,-10,20190104,34.4,20190802,7.8,19.1,1016.7,1222,186.6,20191002,76.3,2305.9,51.81,,2,290,,
261,해남,2020,13.4,-10.7,20201231,34.2,20200821,8.3,18.8,1017,1450.3,113.9,20200902,76.5,2181.2,49.07,,,290,,
261,해남,2021,13.9,-17.1,20210108,34.8,20210806,8.7,19.7,1016.7,1387.9,297.3,20210706,76.3,2346.8,52.74,,2.1,90,,
262,고흥,2010,13.7,-9.8,20100114,34.7,20100821,8.8,19.3,1016.2,1533.2,111,20100810,68.8,1969.7,44.26,,1.9,340,,
262,고흥,2011,13.7,-9.6,20110114,35.7,20110719,8.8,19.4,1016.6,1716.1,305.5,20110709,68,2096.7,47.11,,2,340,,
262,고흥,2012,13.5,-11,20120203,36,20120801,8.8,18.7,1015.7,1791.9,128,20120421,69,2055.5,46.09,,2.1,340,,
262,고흥,2013,14,-10.8,20130111,36,20130820,9,19.4,1016,1182.8,132.5,20130527,71.4,2282.9,51.3,,2,340,,
262,고흥,2014,14,-9.6,20140110,33.4,20140731,9.1,19.5,1016.3,1851.4,306.5,20140802,72.8,2050.3,46.07,,1.8,340,,
262,고흥,2015,14.1,-7.4,20150201,34.2,20150809,9.3,19.4,1016.3,1379.7,123,20150429,76.5,2106.2,47.33,,1.7,340,,
262,고흥,2016,14.2,-9.3,20160124,36,20160811,9.6,19.3,1016.3,1641.9,179.7,20160917,77.5,2099.5,47.08,,1.4,340,,
262,고흥,2017,13.7,-10.6,20171214,36,20170806,8.4,19.5,1016.5,1115.4,162.6,20170626,70.4,2409.3,54.14,0,1.5,340,,
262,고흥,2018,13.6,-12.6,20180127,35.7,20180727,8.5,19.1,1016.4,1458.8,155.5,20180628,73.7,2306.5,51.82,,1.3,340,,
262,고흥,2019,13.9,-7.5,20190212,35.4,20190814,8.7,19.4,1016,1676.5,225.3,20191002,72.3,2187.3,49.15,,1.4,340,,
262,고흥,2020,13.6,-8.8,20201231,34.2,20200820,8.7,19,1016.3,1520.2,105.3,20200902,73.4,2201.3,49.36,,1.5,340,,
262,고흥,2021,14.3,-14.1,20210108,34.6,20210806,9.4,19.9,1016.2,1339.8,294.3,20210706,73.1,2314.2,52,,1.4,340,,
263,의령군,2010,,-10.7,20101225,35.1,20100802,,,,918,136,20100711,,1066.8,45.81,2606.56,,270,,
263,의령군,2011,13,-17.1,20110116,33.6,20110901,7.4,19.6,1016.4,1766.3,248.5,20110709,72.8,2185.1,49.11,5299.57,1.5,20,,
263,의령군,2012,12.8,-14.5,20120203,35.7,20120720,7.3,19.4,1015.7,1403.6,137.5,20120917,72.5,2072.6,49.42,4940.23,1.4,20,,
263,의령군,2013,12.8,-14.7,20130104,35.4,20130819,6.9,19.8,1015.7,988.9,70,20130528,75,2453.1,55.12,5654.84,1.4,90,,
263,의령군,2014,12.2,-12.8,20140110,35,20140731,6.6,19.1,1016.3,1380.4,110.5,20140825,74.4,2090.1,46.96,5136.87,1.2,270,,
263,의령군,2015,12.9,-12.4,20150209,34.8,20150526,7.4,19.6,1016.3,1077.2,62,20150821,76.1,2106.7,47.34,5250.4,1.2,270,,
263,의령군,2016,13.3,-13.9,20160125,37,20160812,7.9,19.9,1016.3,1474,144.5,20160917,76,2072.7,46.48,5219.25,1.1,270,580.3,406
263,의령군,2017,13.6,-12.2,20171214,37.6,20170806,7.4,20.9,1016.3,876.8,113,20170704,69.6,2425.8,54.51,5728.53,1.3,270,1444.9,1010.7
263,의령군,2018,13.5,-14.4,20180127,38.7,20180727,7.6,20.4,1016.6,1561.6,262,20180826,70,2274.9,51.23,5444.09,1.2,90,1361.3,951.7
263,의령군,2019,14,-10.2,20190127,36.1,20190802,8.2,20.9,1016.1,1272.8,235.5,20191002,69.4,2288.6,51.87,5467.74,1.2,340,1393.1,973.6
263,의령군,2020,13.9,-11.3,20201217,36.5,20200819,8.3,20.7,1016.3,1747.5,122.5,20200902,69.3,2261.5,51.71,5370.72,1.4,340,1393.5,976.2
263,의령군,2021,14.3,-16.3,20210108,38.3,20210807,8.4,21.4,1016.4,1205.5,155.3,20210706,68.3,2238.6,50.47,5560.67,,290,1496.5,1047.9
264,함양군,2010,,-9.8,20101212,34.5,20100722,,,,1282.1,159.5,20100711,,992.3,42.59,2526.23,,250,,
264,함양군,2011,12.3,-13.1,20110108,34.1,20110720,6.7,18.6,1016.6,1502.3,162.5,20110807,69.1,2137.4,48.01,5258.53,1.4,250,,
264,함양군,2012,12.2,-13,20120126,35.2,20120801,6.9,18.4,1015.8,1576.8,166,20120828,73.3,2096.2,46.99,5251.93,1.5,250,,
264,함양군,2013,12.8,-13.9,20130111,36.9,20130811,7,19.6,1015.9,1096.2,134.5,20130705,74.2,2274.4,51.1,5469.05,1.4,250,,
264,함양군,2014,12.6,-12.3,20140114,36.6,20140731,6.8,19.3,1016.5,1305.1,118,20140802,75.3,2097.8,47.13,5267.62,1.2,250,,
264,함양군,2015,13,-10.8,20150103,37.1,20150806,7.5,19.6,1016.5,985.4,66.5,20151001,75.7,2052.8,46.11,5216.51,1.2,250,,
264,함양군,2016,13.6,-11.7,20160124,37.3,20160812,8.1,20,1016.4,1128,146,20160917,73.4,2060.9,46.19,5256.39,1.3,250,609.9,427
264,함양군,2017,12.8,-14,20171214,36.3,20170806,6.6,20,1016.6,614.6,51.5,20170911,71.1,2304.2,52.27,5597.46,1.4,250,1430.8,1002.2
264,함양군,2018,12.7,-16,20180127,37.8,20180727,6.7,19.6,1016.8,1666.7,162,20181006,75.9,2280.5,51.23,5518.54,1.2,250,1341,938.7
264,함양군,2019,13.2,-11,20190127,35.1,20190802,7.3,20,1016.3,1464.6,191.5,20191002,74.5,2272.3,51.04,5505.44,1.2,250,1352.8,946.9
264,함양군,2020,13,-10.4,20200206,36.3,20200820,7.5,19.7,1016.5,1910.6,203.5,20200808,69,2176.8,49.24,5333.63,1.3,250,1386.6,971.1
264,함양군,2021,13.3,-15.9,20210108,36.2,20210807,7.7,20.1,1016.5,1014.9,75.8,20210707,66.8,2092,47.15,5503.55,1.6,250,1502.2,1051.6
266,광양시,2011,,-5,20111223,35,20110720,,,,1936,357.5,20110709,,1915.9,50.47,4693.79,,290,,
266,광양시,2012,14.7,-9.6,20120202,34.9,20120801,10.8,19.4,1014.8,1891.1,188,20120824,65.7,2353.4,52.77,5457.16,2.2,290,,
266,광양시,2013,15.1,-9,20130208,38.6,20130811,11,20.1,1015,1366.9,124,20130528,68.7,2575.9,58.26,5726.21,2,290,,
266,광양시,2014,14.9,-6.5,20140110,36.7,20140731,11,19.6,1015.5,1504.3,170,20140802,71.2,2324.7,52.24,5423.31,2.1,290,,
266,광양시,2015,15.4,-7.8,20150209,37.1,20150807,11.5,20.2,1015.5,1205.6,86,20150712,71,2405.3,54.05,5448.63,2,290,,
266,광양시,2016,15.4,-9.9,20160124,37.8,20160814,11.5,20.1,1015.6,1607.4,147,20160917,74.1,2231.6,50.04,5361.28,1.9,290,660.9,462.4
266,광양시,2017,14.9,-7.6,20170115,37,20170807,10.6,20.1,1015.9,824.4,76,20170821,68.2,2549.3,57.47,5807.64,1.9,290,1479.2,1035.5
266,광양시,2018,14.8,-11.3,20180127,37.6,20180805,10.7,19.8,1016.6,1695,180,20181006,65.7,2374.2,53.71,5489.75,1.9,290,1425.8,997.3
266,광양시,2019,15.4,-5.6,20190116,34.8,20190802,11.2,20.5,1016,1566.1,151.5,20191002,58.8,2382.3,53.53,5533.94,1.8,290,1548.8,1084.4
266,광양시,2020,15,-7.3,20201231,35.7,20200819,11,20,1016.4,1821,120.5,20200902,61.3,2294.8,51.58,5428.99,1.7,290,1506,1054.6
266,광양시,2021,15.5,-11.8,20210108,36.5,20210806,11.3,20.6,1016.5,1423,206.5,20210706,65.6,2340.2,52.86,5543.5,1.7,290,1465.8,1025.1
268,진도군,2014,,-5.5,20141219,33.2,20140731,,,,1008.3,107,20140802,,1225,42.03,,,340,,
268,진도군,2015,14.1,-4.9,20150214,33.4,20150807,9.9,18.5,1016,1330.6,92,20150712,79.3,2069.3,46.5,,2.3,20,,
268,진도군,2016,14.5,-8.6,20160124,35.2,20160824,10.4,18.7,1016,1569.1,101.5,20160712,79.8,2047.2,45.9,,2.5,360,,
268,진도군,2017,14,-6.1,20170213,34.8,20170805,9.4,18.7,1016.4,787.6,88.5,20170814,74.4,2138.5,48.52,,2.4,360,,
268,진도군,2018,14.1,-9.5,20180124,35.5,20180822,9.8,18.5,1016.2,1589.5,305,20180823,75.4,2202.7,49.5,,2.3,360,,
268,진도군,2019,14.2,-5.3,20190119,33.3,20190804,9.8,18.6,1015.8,1538.8,202,20191002,73.6,2155.7,48.44,,2.3,340,,
268,진도군,2020,14.2,-6.3,20201231,33,20200825,10.1,18.5,1016.3,1515.5,144.8,20200907,76.8,1946.1,43.64,,2.6,320,,
268,진도군,2021,,-13.7,20210109,33.3,20210721,,,1016.1,1549.1,266.3,20210706,77.3,2065.9,46.43,,2.3,320,,
271,봉화,2010,9.5,-24.7,20100106,34.4,20100809,3.4,16.6,1016.2,1066.7,86.5,20100825,70.7,1918.6,43.09,,1.1,360,,
271,봉화,2011,9.6,-21.7,20110117,33.1,20110901,3.4,16.5,1016.4,1589.9,167.5,20110624,70.3,1961.4,44.05,,1.4,340,,
271,봉화,2012,9.1,-27.7,20120203,34.7,20120805,3.1,15.8,1015.6,1220.2,129.5,20120715,70.8,1995,44.97,,1.5,340,,
271,봉화,2013,9.6,-25,20130104,33.4,20130808,3.7,16.3,1015.5,1067.4,105.5,20130618,72,2083.2,46.78,,1.5,340,,
271,봉화,2014,9.9,-17.7,20141219,34,20140731,3.7,16.8,1016.3,991.7,104,20140924,69.3,2031.6,45.63,,1.5,340,,
271,봉화,2015,10.3,-17.1,20150209,35.5,20150807,4.1,17.3,1016.1,589.2,39,20151001,69.5,2132.9,47.9,,1.5,340,,
271,봉화,2016,10.8,-18.7,20160124,35,20160813,4.8,17.6,1016.1,1044.8,164,20160704,67.5,2188.5,49.04,,1.5,340,,
271,봉화,2017,10.3,-17.9,20170125,34.6,20170806,3.9,17.4,1016.2,795.3,66,20170703,66.1,2238,50.49,,1.5,340,,
271,봉화,2018,10.3,-21.7,20180127,37.8,20180802,4,17.4,1016.8,1290.7,115.5,20180828,66.7,2253.6,50.62,,1.5,340,,
271,봉화,2019,11,-15.6,20190109,34.5,20190802,4.8,18.1,1016.3,1005.8,68.5,20191002,68.6,2160.1,48.93,,1.5,340,,
271,봉화,2020,10.8,-17.7,20201217,32.8,20200609,5.3,16.9,1016.5,1297.3,151.2,20200802,72.9,2076.4,46.53,,1.3,340,,
271,봉화,2021,10,-19.2,20210119,31.2,20210730,4.6,16.1,1016.7,1129.1,93.7,20210516,73.7,2064.6,46.61,,1.3,340,,
272,영주,2010,11.3,-19.2,20100108,34.9,20100809,6.1,17.1,1016.1,1236.3,93,20100911,67.3,1977.3,44.4,,2.6,320,,
272,영주,2011,11.4,-18.5,20110117,33.4,20110805,6.1,17,1016.4,1729.3,180.5,20110624,63.5,2040.5,45.83,,2.7,320,,
272,영주,2012,11.2,-19.9,20120203,37.5,20120805,6,16.9,1015.7,1431,107.5,20120706,63.3,2116.5,47.43,,2.7,320,,
272,영주,2013,11.6,-20.9,20130104,34.8,20130812,6.3,17.6,1015.6,1180.8,124.5,20130618,65.3,2200,49.41,,2.7,320,,
272,영주,2014,12,-14.4,20141219,35.2,20140531,6.3,18.1,1016.4,1156.4,122,20140803,64.8,2157.4,48.45,,2.5,320,,
272,영주,2015,12.5,-13.7,20150108,37.1,20150807,6.9,18.6,1016.2,771.2,54.5,20150626,66.2,2278,51.16,,2.5,320,,
272,영주,2016,12.3,-16.9,20160124,35.5,20160812,6.8,18.2,1016.3,1263.3,175,20160704,65.2,2180.2,48.85,1,2.5,320,,
272,영주,2017,11.6,-15.4,20171214,36.4,20170805,5.9,17.7,1016.3,1055.3,72.5,20170703,61.6,2521.8,56.64,,2.7,320,,
272,영주,2018,11.6,-19,20180127,38,20180801,5.9,17.6,1016.6,1591.5,121,20180701,62.1,2513.6,56.45,,2.5,320,,
272,영주,2019,12.1,-13.5,20190109,36.2,20190805,6.4,18.1,1016.3,996.4,92,20191002,63.8,2396,53.98,,2.4,320,,
272,영주,2020,12,-14.3,20201231,33.5,20200609,6.7,17.6,1016.7,1499.9,92.9,20200713,69.1,2211.4,49.56,,2.4,290,,
272,영주,2021,12,-17,20210108,34.4,20210806,6.6,17.8,1016.7,1346.5,111,20210901,71.5,2206.4,49.55,,2.3,320,,
273,문경,2010,11.2,-15.2,20100108,33.9,20100821,6.3,17,1016.3,1238,84,20100810,65.1,1818.4,40.84,,1.8,290,,
273,문경,2011,11.6,-16.2,20110116,33.2,20110805,6.7,17.3,1016.6,1666.1,153.5,20110624,60.8,2001,44.93,,1.9,290,,
273,문경,2012,11.5,-17,20120202,35.4,20120805,6.5,17.3,1015.9,1395.5,94,20120830,59.6,2099.3,47.04,,1.9,290,,
273,문경,2013,12.1,-16.5,20130105,36.1,20130812,7,18.1,1015.8,1273.6,159.5,20130618,62.4,2195,49.29,,1.8,290,,
273,문경,2014,12.2,-13.2,20141219,34.6,20140531,6.9,18.3,1016.5,1006,94,20141021,61.2,2103.2,47.23,,1.8,290,,
273,문경,2015,12.5,-11.9,20150209,36.1,20150806,7.2,18.4,1016.4,765.3,59,20150626,59.8,2204.1,49.49,0,1.8,290,,
273,문경,2016,12.3,-16.2,20160124,36.3,20160812,7.3,18,1016.5,1193.8,161,20160704,60.1,2128.5,47.7,,1.8,290,,
273,문경,2017,12.4,-13.1,20171214,36,20170806,7,18.5,1016.5,1292.8,132.5,20170728,56.5,2425.8,54.48,0,2,290,,
273,문경,2018,12.4,-16.7,20180127,38.1,20180814,7,18.4,1016.8,1360.1,82.5,20180831,56.9,2317.7,52.05,,2,320,,
273,문경,2019,12.9,-10.5,20190109,35.5,20190805,7.4,18.9,1016.4,1082.5,91,20191002,63.7,2257.3,50.69,,1.9,290,,
273,문경,2020,12.5,-13.3,20201231,34,20200609,7.5,18,1016.2,1694.4,103.7,20200713,68.4,2184.3,48.95,,1.8,290,,
273,문경,2021,12.5,-16.7,20210108,34.7,20210801,7.5,18.2,1016.1,1367.3,74.3,20210708,70.7,2088.5,46.9,,1.7,290,,
276,청송군,2010,,-13.1,20101225,32.7,20100904,,,,183.9,42,20100907,,653.2,50.69,1300.7,,360,,
276,청송군,2011,10.7,-18.5,20110117,34.7,20110717,4.9,17.3,1016.5,1008.2,64.5,20110510,70.4,2074.4,46.59,5035.59,1.4,360,,
276,청송군,2012,10.4,-21.5,20120203,36.3,20120805,4.8,17.1,1015.9,978,112.5,20120706,67.5,2108.8,47.26,5151.57,1.4,270,,
276,청송군,2013,11,-21.4,20130104,34.7,20130819,5.2,18,1015.7,868.9,88,20130618,69.3,2205.7,49.54,5298.15,1.4,270,2,
276,청송군,2014,11,-16.4,20140114,36.7,20140730,5.2,18.1,1016.5,907.7,79.5,20140818,65.5,1970.4,44.26,5008.66,1.2,270,,
276,청송군,2015,11.6,-15.1,20150103,37.4,20150806,5.6,18.7,1016.4,707.3,64,20150825,68.9,2088.5,47.21,5211.99,1.3,270,,
276,청송군,2016,11.8,-15.9,20160120,36.3,20160813,6,18.6,1016.5,1008,88,20160917,68.3,1967.4,44.09,5059.26,1.3,270,564.4,394.5
276,청송군,2017,11.2,-16.3,20171214,36.9,20170806,5,18.5,1016.4,783.9,77,20170728,66.1,2184.4,49.07,5342.98,1.5,270,1382.9,968.2
276,청송군,2018,11.2,-19.8,20180127,38.1,20180803,5.3,18.1,1016.8,1139.7,95.5,20180702,68.4,2239.6,50.31,5314.53,1.5,270,1347.8,944.1
276,청송군,2019,11.7,-13.5,20190127,35.5,20190804,5.8,18.5,1016.5,982.8,131.5,20191002,75.3,2262.2,50.81,5336.22,1.4,270,1262.4,884.2
276,청송군,2020,11.5,-16.3,20201217,36.4,20200609,5.7,18.5,1016.7,1285.8,89.5,20200907,77.3,2190.8,49.21,5276.34,1.5,270,1234.8,864.5
276,청송군,2021,11.5,-17.7,20210110,36.4,20210730,5.7,18.6,1016.9,987.7,54.7,20210301,68,2109.9,47.39,5373.86,1.9,290,1418.7,993.4
277,영덕,2010,13.3,-11,20100114,36.2,20100806,8.7,18.5,1015.6,868,69.5,20100711,62.5,2187.9,49.14,,2.9,160,,
277,영덕,2011,13.1,-15.1,20110116,34.8,20110629,8.7,18,1016.1,1008.5,85,20110626,63.1,2101.1,47.19,,3.1,160,,
277,영덕,2012,12.9,-13.7,20120202,36.3,20120729,8.6,18,1015.6,1119,84,20120823,63.3,2200.9,49.33,,3.1,270,,
277,영덕,2013,13.5,-12.5,20130208,37.6,20130815,8.8,18.9,1015.3,863.4,96,20131008,60.8,2288.4,51.39,,3,270,,
277,영덕,2014,12.9,-9.6,20141218,35.3,20140731,8.4,18.1,1016.2,1234.3,90,20140924,63.4,2085.1,46.83,,2.9,160,,
277,영덕,2015,13.5,-10.8,20150209,38.2,20150804,8.8,19,1016.1,811.3,83.5,20150825,63.3,2301.9,51.7,,3,180,,
277,영덕,2016,13.8,-13.7,20160124,38.6,20160813,9.2,19.1,1016.1,1088.3,88.5,20160903,64.2,2354.1,52.76,,2.8,180,,
277,영덕,2017,13.7,-9.4,20171212,38.1,20170713,8.8,19.3,1015.8,880.3,96.5,20170810,59.2,2610.6,58.63,,2.8,270,,
277,영덕,2018,13.4,-14.6,20180126,39.9,20180805,8.6,18.9,1016.3,1365.4,220.5,20181006,62.5,2514.6,56.62,,2.9,180,,
277,영덕,2019,14.3,-6,20190116,35.8,20190804,9.6,19.9,1015.7,1455.9,289,20191002,64.1,2477.8,56.08,,2.7,180,,
277,영덕,2020,13.5,-12.6,20201231,35.4,20200819,9.1,18.7,1015.8,1308.8,124.2,20200723,66.8,2378.6,53.31,,2.8,180,,
277,영덕,2021,13.5,-14.6,20210108,34.6,20210730,8.9,18.7,1016,1287,110,20210801,69.3,2241.6,50.34,,2.5,180,,
278,의성,2010,11.7,-20,20100106,36,20100809,5.4,18.9,1016.4,1062.1,77.5,20100711,68.7,1998.5,44.9,,1.2,290,,
278,의성,2011,11.5,-21.1,20110116,35,20110805,5,18.8,1016.7,1130.5,93,20110710,66.8,2056.8,46.2,,1.3,290,,
278,의성,2012,11.3,-22.1,20120203,37.6,20120805,4.8,18.6,1016,1007.9,118.5,20120706,67.2,2090.5,46.85,,1.4,290,,
278,의성,2013,11.9,-23.2,20130104,36.9,20130809,5.4,19.5,1015.9,851,84,20130618,69.2,2182.9,49.04,,1.3,290,,
278,의성,2014,11.7,-16.3,20141218,37,20140730,5.1,19.4,1016.6,869.4,88.5,20140819,68.3,2037.9,45.78,,1.2,290,,
278,의성,2015,12.1,-16.3,20150103,38.7,20150807,5.7,19.5,1016.5,596.5,35.5,20150318,69.1,2166.5,48.67,,1.2,290,,
278,의성,2016,12.7,-19.3,20160124,38,20160813,6.5,20,1016.5,1017.5,88.5,20160917,70.5,2224.6,49.86,,1.2,360,,
278,의성,2017,11.9,-16.7,20170115,36.6,20170806,5,19.9,1016.6,691.7,63,20170728,63.8,2518.7,56.58,,1.3,360,,
278,의성,2018,12.4,-19.2,20180127,40.4,20180801,5.7,20.2,1016.9,1079.4,88.5,20180702,64.7,2448.1,55,,1.3,360,,
278,의성,2019,12.9,-13.7,20190103,37.6,20190805,6.3,20.7,1016.4,831.3,88.5,20191002,65.1,2374.3,53.34,,1.2,360,,
278,의성,2020,12.3,-15.9,20201217,35.9,20200609,6.1,19.5,1016,1128.9,71.5,20200713,71.3,2174.3,48.85,,1.1,290,,
278,의성,2021,12.4,-21.6,20210108,37,20210806,6.3,19.7,1015.9,961.7,53.7,20210301,73.6,2079.9,46.72,,1,290,,
279,구미,2010,13.1,-12.4,20100108,35.1,20100820,8.1,18.7,1016.2,1153.5,88.5,20100711,62.5,1959.4,44.02,,1.7,290,,
279,구미,2011,12.8,-13.9,20110116,34.2,20110805,7.8,18.4,1016.7,1204.3,115.5,20110710,59.9,2047.5,46,,1.7,290,,
279,구미,2012,12.5,-14.1,20121227,36.4,20120801,7.6,18.1,1016.1,1309.6,171.5,20120917,64.1,2361.3,52.93,,1.8,290,,
279,구미,2013,13.4,-15.1,20130104,36.7,20130810,8.2,19.3,1016,895.2,74.5,20130705,64.7,2537,56.99,,1.7,290,,
279,구미,2014,13.5,-10.3,20140110,36.7,20140531,8.3,19.5,1016.7,1222.8,83.5,20140924,64.4,2272.1,51.05,,1.6,290,,
279,구미,2015,14.1,-9.6,20150209,36.8,20150807,9,19.7,1016.5,779,64.7,20150709,68.3,2246.3,50.47,,1.5,290,,
279,구미,2016,14.2,-13.1,20160124,36.6,20160812,9.4,19.5,1016.5,1208,117.6,20160917,71.3,2005.5,46.99,,1.2,290,,
279,구미,2017,13.7,-10.8,20171214,36.2,20170806,8.4,19.7,1016.5,688.6,85.9,20170814,67.1,2341,53.46,,1.2,290,,
279,구미,2018,13.6,-14.6,20180127,38.1,20180801,8.5,19.3,1016.9,1410.1,114.6,20180627,70,2310.5,52.19,,1.1,290,,
279,구미,2019,14.2,-7.5,20190104,35.9,20190805,9.1,19.9,1016.4,1133.2,155.9,20191002,70.5,2294.6,51.55,,1.1,290,,
279,구미,2020,13.9,-10.1,20201231,35.1,20200609,9,19.6,1016.6,1469.5,107.6,20200810,68.8,2254.7,50.54,,1.1,290,,
279,구미,2021,13.9,-13.8,20210108,35.6,20210807,8.9,20,1016.7,1098,80,20210707,65.5,2175.2,48.86,,.9,290,,
281,영천,2010,12.4,-13.3,20100108,35.6,20100820,6.9,18.7,1016.1,1030,102.5,20100711,64.8,2030.7,45.72,,1.9,290,,
281,영천,2011,12.5,-15.1,20110116,34.2,20110621,7,18.5,1016.4,1127.1,141,20110709,62.7,2015.1,45.27,,2,290,,
281,영천,2012,12.3,-14.6,20121227,36.9,20120731,7,18.4,1015.7,1316,129,20120823,62.9,2099.4,47.06,,2,290,,
281,영천,2013,13,-15.7,20130105,37.1,20130819,7.3,19.4,1015.6,971.7,156,20130705,63.3,2244.7,50.43,,1.9,290,,
281,영천,2014,12.8,-12.2,20141219,37.7,20140731,7.2,19.2,1016.3,1193.9,128,20140818,65.6,1994.3,44.8,,1.8,290,,
281,영천,2015,13.5,-10.4,20150209,37.6,20150731,7.9,19.8,1016.3,838.7,102,20150709,66,2179,48.95,,1.8,290,,
281,영천,2016,13.9,-13.9,20160124,39.6,20160813,8.5,19.9,1016.3,1175.2,125.5,20160917,66.2,2250.4,50.44,,1.8,290,,
281,영천,2017,13.5,-13.4,20171214,38.9,20170713,7.5,20.2,1016.2,713.9,96.5,20170714,58.7,2570.8,57.75,,1.9,290,,
281,영천,2018,13.3,-14.8,20180127,39.1,20180804,7.6,19.8,1016.6,1149.8,94,20180826,61.3,2419.2,54.35,,1.8,290,,
281,영천,2019,14.1,-10.2,20190127,37.2,20190802,8.3,20.5,1016.3,1038,121.5,20191002,61.2,2408.1,54.25,,1.8,290,,
281,영천,2020,13.3,-11.3,20201231,35.6,20200819,7.9,19.3,1016.8,1234.5,110.6,20200808,67.2,2193.8,49.18,,1.8,290,,
281,영천,2021,13.3,-13.6,20210108,36.4,20210731,7.9,19.4,1017.2,1094.2,95.6,20210824,69.9,2133.4,47.93,,1.7,270,,
283,경주시,2010,,-10.3,20101225,35.1,20100904,,,,261.4,50.5,20100907,,759.5,56.33,1340.65,,180,,
283,경주시,2011,12.5,-14.7,20110116,34.7,20110621,7.3,18.4,1016.4,1108.8,134.5,20110709,66.4,2137.7,48.02,4700.39,2.8,180,,
283,경주시,2012,12.4,-13.4,20120202,37,20120729,7.3,18.2,1015.7,1274.5,120.5,20120917,64.5,2178.3,48.82,4845.86,2.6,180,,
283,경주시,2013,13.2,-13.3,20130208,38.3,20130819,7.8,19.7,1015.6,820.8,99.5,20131008,64,2378.9,53.44,5091.55,2.5,180,,
283,경주시,2014,12.9,-10.8,20141219,37.8,20140731,7.5,19.2,1016.4,1274.1,120,20140818,66.1,2044.1,45.93,4628.28,2.3,180,,
283,경주시,2015,13.5,-9.8,20150209,37.9,20150731,8.2,19.8,1016.3,976.7,116,20150709,69,2049.7,47.25,4763.52,2.3,180,,
283,경주시,2016,14,-12.9,20160124,39.4,20160812,8.9,19.9,1016.4,1251.4,140,20160917,68,2227.6,49.93,4734.38,2.3,180,629.7,440.4
283,경주시,2017,13.7,-10.2,20171212,39.7,20170713,7.9,20.3,1016.2,590.7,47,20170911,64.8,2580.4,58.32,4223.73,2.5,180,1287.5,901.2
283,경주시,2018,13.5,-13,20180126,39.8,20180804,8.1,19.7,1016.6,1303.7,151.5,20181006,69.3,2329.7,52.34,4584.12,2.4,180,1342.1,940.5
283,경주시,2019,14.1,-8.3,20190127,37.5,20190802,8.7,20.5,1016.3,1239.8,193,20191002,68.8,2322,52.16,4739.38,2.3,180,1355.7,949.3
283,경주시,2020,13.9,-10.5,20201231,36.9,20200819,8.7,19.9,1016.6,1371.6,118,20200907,68.2,2368.8,53.09,4710.81,2.6,180,1408.7,985.6
283,경주시,2021,13.9,-12.8,20210108,36.6,20210730,8.6,20,1016.6,1112.1,89.3,20210824,69.2,2146.7,48.23,5275.03,2.5,180,1484.4,1039.1
284,거창,2010,11.8,-15,20100108,35,20100821,6.1,18.7,1016.3,1548.5,135.5,20100711,70,1960.1,44.03,,1.5,250,,
284,거창,2011,11.6,-16.5,20110116,33.3,20110720,6,18,1015.9,1321.3,141,20110710,68.7,2138.6,48.04,,1.8,270,,
284,거창,2012,11.4,-16.1,20120203,34.7,20120731,5.9,17.5,1014.9,1538.8,131,20120917,68.9,2149.6,48.18,,1.8,270,,
284,거창,2013,12,-18.4,20130104,35.6,20130812,6.1,18.7,1015.4,1085.8,168,20130705,67.8,2588.2,58.14,,1.8,270,,
284,거창,2014,12,-12.8,20140122,34.6,20140531,6.3,18.6,1016.1,1242.4,101.5,20140924,66.1,2312,51.94,,1.6,270,,
284,거창,2015,12.4,-12.8,20150103,34.8,20150807,6.9,18.7,1016,1031.2,84.5,20150712,71.3,2268.5,50.96,,1.5,270,,
284,거창,2016,12.7,-13.4,20160124,36.5,20160812,7.3,19.1,1016,1229.8,126.1,20160917,71.8,2168.6,48.61,,1.3,270,,
